id,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
2937,1,14102100,1005,0,1,2,15702,320,50,1722,0,35,-1,79,-2.06543E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.30243E+18,-8.0384E+17
2938,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7.6345E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.55739E+18,-6.35162E+18
2939,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,2.19575E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.83693E+18,-2.81651E+18
2940,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,2.11343E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.88174E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,3.77809E+18,-2.65993E+18
2941,0,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-4.89578E+18,5.60318E+18,1.86458E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.89841E+18,5.92019E+18
2942,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,-9.00136E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.2222E+18,-4.01772E+18
2943,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100065,157,-9.09604E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,-6.44843E+18,4.84872E+18
2944,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,100105,157,-6.51048E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.25727E+18,-6.35162E+18
2945,0,14102100,1005,1,1,0,16071,320,50,1784,2,175,-1,95,-3.03883E+17,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.50762E+18,-7.62454E+17
2946,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-7.9564E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.28361E+18,-6.32762E+18,-4.84056E+18,-3.51805E+18,-4.45005E+18,-3.04505E+18
2947,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,100148,157,1.82224E+18,-6.00529E+18,3.26535E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.54602E+18,5.46442E+18
2948,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-4.62779E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.42367E+18,-7.30806E+18
2949,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2.75821E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.85066E+18,-2.23615E+18
2950,1,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-7.97309E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.30626E+18,-6.32762E+18,7.59867E+18,-3.51805E+18,1.56983E+18,-2.53406E+18
2951,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5.88802E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.16058E+18,-3.75047E+18
2952,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-3.62078E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.81154E+18,3.60427E+18
2953,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,3.35118E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.75738E+18,-9.06866E+18
2954,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7.49254E+18,-2.69809E+17,-6.63202E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.36518E+18,3.55326E+18
2955,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,3.72274E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-1.32272E+18,1.64575E+18
2956,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-4.29732E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,2.47842E+18,-6.04684E+18
2957,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-8.07491E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.31602E+18,8.69387E+18
2958,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,1.99414E+18,-3.3124E+18,-3.56818E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.13951E+18,-3.04505E+18
2959,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-7.7535E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.63176E+18,7.11964E+18
2960,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7.54681E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.7912E+18,7.395E+17
2961,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,7.60151E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.88997E+18,-6.1781E+18
2962,0,14102100,1005,0,1,0,20560,320,50,2271,0,687,-1,48,6.62221E+18,1.70828E+18,-1.74959E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.056E+18,-2.95862E+18
2963,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-1.46559E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.13448E+18,-2.30092E+18
2964,1,14102100,1005,0,1,0,19666,300,250,2253,2,303,-1,52,8.54678E+18,-7.88947E+18,-4.69354E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.12286E+18,6.14007E+18
2965,1,14102100,1005,0,1,0,16858,320,50,1887,3,39,100199,23,-4.1323E+18,5.56951E+18,7.98333E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.4749E+18,-3.20322E+18
2966,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,8.05687E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.9778E+18,6.14007E+18
2967,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-1.59098E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.46504E+18,-8.913E+18
2968,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100083,33,1.11853E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.93359E+18,-9.06866E+18
2969,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-1.5201E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.00159E+18,7.50165E+18
2970,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,9.21053E+18,8.62995E+18,1.11604E+17,-2.41439E+18,2.06939E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,-1.23997E+18,9.67406E+17
2971,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,6.62307E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.10726E+18,-3.20322E+18
2972,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-2.25963E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.25351E+18,8.428E+18
2973,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,9.19932E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.58634E+18,7.35785E+18
2974,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,4.27505E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.33276E+18,-2.7221E+18
2975,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,3.44255E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.56268E+17,-4.11852E+18
2976,1,14102100,1005,1,1,0,20363,216,36,2333,0,39,-1,157,-1.70549E+18,-7.95244E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.4274E+18,-8.98998E+18
2977,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,5.16966E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.2415E+18,3.61932E+18
2978,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-9.05648E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.2694E+18,-4.11852E+18
2979,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,6.34332E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.77004E+18,8.6847E+18
2980,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,1.28618E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.74223E+17,6.14007E+18
2981,0,14102100,1005,0,1,2,15707,320,50,1722,0,35,100084,79,-8.71733E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.08444E+18,-5.44704E+18
2982,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-4.973E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.83623E+18,-1.48904E+18
2983,0,14102100,1005,1,1,0,17914,320,50,2043,2,39,100084,32,1.01388E+17,4.08936E+18,-5.41218E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.22793E+17,-9.06866E+18
2984,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100083,33,-3.34351E+17,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.55738E+18,5.04005E+18
2985,1,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,2.6232E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,2.95898E+18,-8.57607E+18,-7.68376E+18
2986,1,14102100,1005,0,1,2,15702,320,50,1722,0,35,-1,79,-9.0909E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.96089E+18,-8.0384E+17
2987,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4.44444E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.99813E+18,1.71756E+18
2988,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4.39388E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.81234E+18,-3.20322E+18
2989,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100081,117,4.48086E+18,2.58037E+18,2.13902E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.69973E+17,-6.35162E+18
2990,1,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-3.90082E+18,-6.98922E+18,-2.17015E+18,-7.03855E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.70562E+18,2.82282E+17
2991,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3.34434E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.78185E+18,5.9949E+18
2992,0,14102100,1005,0,1,0,18925,320,50,1926,2,39,100128,13,7.32881E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.47353E+17,-6.32762E+18,-4.84056E+18,-3.51805E+18,-4.56125E+18,-2.43075E+18
2993,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,8.60991E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.17429E+18,5.90502E+18
2994,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,-4.43401E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.2648E+18,5.04005E+18
2995,0,14102100,1005,1,1,0,6616,320,50,576,2,35,100131,32,-7.64871E+18,3.96326E+18,-8.34246E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.56067E+17,3.55326E+18
2996,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-4.99667E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.3169E+18,-3.20322E+18
2997,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-3.78151E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.69854E+18,3.40276E+18
2998,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-7.80514E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.3063E+18,-3.20322E+18
2999,0,14102100,1005,0,1,3,15701,320,50,1722,0,35,-1,79,-6.72176E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-7.34734E+18,-6.32762E+18,4.84492E+18,-1.73728E+18,4.52258E+18,8.428E+18
3000,1,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,3.19837E+17,1.71064E+18,-7.2237E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-6.03015E+18,-7.7893E+18,-8.85558E+17
3001,0,14102100,1005,0,1,0,18946,320,50,2153,3,427,100063,61,-3.94304E+17,4.81197E+18,-6.46583E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.8698E+18,7.74943E+18
3002,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100215,46,4.65971E+16,8.62995E+18,1.11604E+17,-2.41439E+18,-2.82822E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,2.68461E+18,7.30693E+18
3003,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,8.54069E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.18374E+18,4.12672E+18
3004,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,-1,79,-8.09661E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.27274E+18,2.82282E+17
3005,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,2.47388E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.07612E+18,-2.81651E+18
3006,1,14102100,1005,1,1,0,6616,320,50,576,2,35,-1,32,-5.68245E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.38183E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,9.01916E+17,-2.15982E+17
3007,0,14102100,1005,1,1,0,19878,320,50,2271,0,687,100075,48,-1.32245E+18,8.43893E+18,-8.45901E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.86761E+17,6.25137E+18
3008,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3.73252E+18,4.66383E+18,-3.03195E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.33589E+18,2.82282E+17
3009,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,5.0964E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.22037E+18,-3.20322E+18
3010,0,14102100,1005,0,1,2,6393,320,50,547,3,47,100084,23,5.24896E+18,-1.41677E+18,-5.82741E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.3738E+18,-7.21547E+18
3011,1,14102100,1005,0,1,0,19016,300,250,2162,2,39,100002,33,-4.36448E+18,9.40537E+17,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.86308E+18,4.03893E+18
3012,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3.07453E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.79139E+18,-6.35162E+18
3013,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-8.97713E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.19514E+18,8.5614E+18
3014,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-5.02846E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.39136E+18,8.51175E+18,4.84492E+18,-3.90912E+18,-1.26884E+18,5.60594E+17
3015,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-5.84818E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.74474E+18,8.51175E+18,4.84492E+18,-6.37629E+18,2.78415E+18,-6.81071E+18
3016,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,7.05404E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.19661E+18,-6.35162E+18
3017,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,5.21595E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.45074E+18,-6.35162E+18
3018,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,6.87288E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.32795E+18,7.395E+17
3019,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100148,157,2.90434E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,5.27909E+18,5.88203E+18,-7.17188E+18
3020,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,100160,157,-5.75252E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,1.69276E+18,2.02411E+18
3021,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,2.80372E+17,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.25726E+18,7.51056E+18
3022,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,2.48013E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.8653E+18,-6.35162E+18
3023,0,14102100,1005,0,1,2,15708,320,50,1722,0,35,-1,79,-2.40945E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1095E+18,-5.44704E+18
3024,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-2.58387E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.19514E+18,5.46442E+18
3025,0,14102100,1005,1,1,0,20352,320,50,2333,0,39,100079,157,3.06284E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.10304E+18,-6.35162E+18
3026,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-5.34857E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.77272E+18,3.55326E+18
3027,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-6.99696E+18,1.79059E+18,-7.23909E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.19172E+18,-3.32454E+18
3028,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,8.51715E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.28097E+18,8.51175E+18,4.84492E+18,-6.04747E+18,5.10025E+18,-5.62747E+18
3029,1,14102100,1005,1,1,0,16071,320,50,1784,2,175,100077,95,5.29988E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.51963E+18,7.11964E+18
3030,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-6.34061E+17,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.33254E+18,6.14007E+18
3031,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,3.1461E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.03906E+18,-1.97946E+18
3032,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,3.68392E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.89654E+18,7.50165E+18
3033,0,14102100,1005,0,1,0,20980,320,50,2371,0,551,-1,46,8.05743E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.82822E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,-4.07948E+18,6.14415E+18
3034,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-8.05484E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,4.98409E+18,-6.04684E+18
3035,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,6.20471E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.18581E+18,3.55326E+18
3036,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,1.0404E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.12781E+18,-2.81651E+18
3037,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,8.57392E+18,-3.3124E+18,-3.56818E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.55978E+18,-6.35162E+18
3038,0,14102100,1005,1,1,0,20969,320,50,2372,0,813,-1,46,-3.53773E+18,7.79998E+18,1.05662E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.77631E+18,7.28837E+17
3039,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-1.84477E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.15179E+18,3.79171E+18
3040,0,14102100,1005,0,1,3,17163,320,50,1955,3,163,100189,71,8.44631E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,-2.67538E+18,-5.69397E+18,2.69455E+18
3041,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100075,23,-2.87297E+18,8.43893E+18,-8.45901E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.231E+18,7.11964E+18
3042,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,1.83195E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.09115E+18,-7.86806E+18
3043,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-8.2683E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.58701E+18,2.82282E+17
3044,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,4.43078E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.69564E+18,2.82282E+17
3045,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,3.95789E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.31602E+18,8.69387E+18
3046,0,14102100,1005,0,1,0,12000,320,50,1248,2,39,100126,13,-6.00304E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.08505E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,-2.29323E+17,-1.01943E+18
3047,0,14102100,1005,1,1,0,20366,320,50,2333,0,39,-1,157,-1.65456E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.50086E+18,5.22977E+18
3048,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,3.72389E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.74397E+18,7.20116E+18
